article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0688704004,688704,Jacket Basic 8956,262,Jacket,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"Jacket in washed, stretch denim with a collar, buttons down the front and buttoned cuffs. Pocket flaps at the front with a button."
0688728001,688728,Inga hipster shopbasket 7p,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Jersey hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back."
0688868006,688868,SB 2-pack Aston shorts,59,Swimwear bottom,Swimwear,1010001,All over pattern,73,Dark Blue,5,Bright,2,Blue,4210,Kids Boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Short swim shorts with an elasticated drawstring waist and a fake fly. Soft mesh inner shorts.
0688868013,688868,SB 2-pack Aston shorts,59,Swimwear bottom,Swimwear,1010001,All over pattern,90,Other Green,5,Bright,19,Green,4210,Kids Boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Short swim shorts with an elasticated drawstring waist and a fake fly. Soft mesh inner shorts.
0688873004,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873006,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873018,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688910001,688910,Petula,258,Blouse,Garment Upper body,1010007,Embroidery,52,Pink,2,Medium Dusty,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in embroidered lace with frills and a round neckline with an opening and concealed button at the back. Long, balloon sleeves with elastication at the cuffs. Unlined."
0688912002,688912,SB Frankie Insulation Vest,262,Jacket,Garment Upper body,1010001,All over pattern,7,Grey,2,Medium Dusty,12,Grey,7852,Kids Boy Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded gilet in woven fabric with a stand-up collar, zip down the front with a chin guard and side pockets. Lined."
0688916006,688916,ROSIE 5-p boxer,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,51,Light Pink,3,Light,4,Pink,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Cotton jersey boxer briefs in various designs with an elasticated waist and lined gusset.
0688916063,688916,ROSIE 5-p fancy boxer,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,21,Light Yellow,3,Light,8,Yellow,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Cotton jersey boxer briefs in various designs with an elasticated waist and lined gusset.
0689014002,689014,Brooklyn cargo trousers TP,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Cargo trousers in stretch cotton twill with an elasticated drawstring waist and fake fly. Side pockets, flap leg pockets with a hook and loop fastening and fake back pockets. Tapered legs with shaping seams at the knees and ribbed hems."
0689014014,689014,Brooklyn cargo TP,272,Trousers,Garment Lower body,1010001,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Cargo trousers in stretch cotton twill with an elasticated drawstring waist and fake fly. Side pockets, flap leg pockets with a hook and loop fastening and fake back pockets. Tapered legs with shaping seams at the knees and ribbed hems."
0689014023,689014,Brooklyn cargo trousers TP,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Cargo trousers in stretch cotton twill with an elasticated drawstring waist and fake fly. Side pockets, flap leg pockets with a hook and loop fastening and fake back pockets. Tapered legs with shaping seams at the knees and ribbed hems."
0689021002,689021,Lyon Strap Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bandeau bikini top with narrow, adjustable shoulder straps and lightly padded cups with removable inserts. No fasteners."
0689047004,689047,Tie A Lot Shape Swimsuite,57,Swimsuit,Swimwear,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Adjustable shoulder straps, a wrapover top, lightly padded cups, support panels and a seam at the waist with ties."
0689102001,689102,Santos embellished t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short-sleeved top in a viscose weave with a round neckline with beaded appliques, and an opening and concealed fastening at the back of the neck."
0689281001,689281,Kim set blouse,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,"Short blouse in patterned viscose crêpe with a V-neck, seam under the bust and long sleeves with narrow elastication at the cuffs. Opening at the back with covered buttons at the back of the neck and ties at the hem."
0689317001,689317,Liverpool collarless shirt,259,Shirt,Garment Upper body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Shirt in a cotton weave with a grandad collar, buttons down the front and a fake jetted pocket at the top. Long sleeves with a tab and button and buttoned cuffs."
0689340001,689340,Billy 3 pack,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,7656,Kids Boy Trouser,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1009,Trousers,5-pocket trousers in washed cotton twill with an adjustable elasticated waist and zip fly with a press-stud.
0689363001,689363,SC SURREAL jsy top,254,Top,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,STUDIO COLLECTION. Fitted polo-neck jumper in fine-knit wool with long sleeves and raw edges at the cuffs and hem.
0689365050,689365,BROADWAY SHIRT S.1,259,Shirt,Garment Upper body,1010016,Solid,52,Pink,7,Medium,4,Pink,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Shirt in a cotton weave with a collar, buttons down the front, a yoke with a pleat at the back and long sleeves with buttoned cuffs."
0689365057,689365,BROADWAY S.0,259,Shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Shirt in a cotton weave with a collar, buttons down the front, a yoke with a pleat at the back and long sleeves with buttoned cuffs."
0689389052,689389,DENISE SHIRT S.1,259,Shirt,Garment Upper body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem."
0689564001,689564,Gia Woven TRS,272,Trousers,Garment Lower body,1010004,Check,10,White,3,Light,9,White,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length trousers in woven fabric with a regular waist, zip fly and concealed hook-and-eye fastener. Side pockets, a fake welt back pocket and straight legs that taper gently to the hem with sewn-in turn-ups."
0689864001,689864,Gigi Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Sleeveless dress in satin with a scallop-edged neckline, and a gentle V-neck and visible zip at the back. Gathered seam at the waist and a gently flared skirt. Lined bodice."
0690074001,690074,Boris fake down,262,Jacket,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Lightly padded jacket in nylon with a ribbed stand-up collar, zip down the front with a chin guard, and ribbing at the cuffs and hem. Lined."
0690115002,690115,change,259,Shirt,Garment Upper body,1010004,Check,12,Light Beige,1,Dusty Light,9,White,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Shirt in soft, checked cotton flannel with a concealed button-down collar, classic front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slightly longer at the back. Regular fit – a classic fit with good room for movement over the shoulders and chest, which combined with a gently tapered waist creates a comfortable, tailored silhouette."
0690183001,690183,ROCK corduroy trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,7510,Woven,F,Menswear,3,Menswear,28,Men Edition,1011,Shirts,"Trousers in stretch cotton corduroy with a regular waist, concealed hook-and-eye fastening and zip fly. Diagonal side pockets, welt back pockets and gently tapered legs."
0690222005,690222,Lucille bow jumper,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"Jumper in a soft, fine knit with an opening and ties at the back of the neck, long puff sleeves and ribbing around the neckline, cuffs and hem."
0690299001,690299,SPEED SUKI TANK,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Strappy, V-neck top in a plumeti viscose weave with lace details, narrow, adjustable shoulder straps, buttons down the front and a tie detail at the hem."
0690449028,690449,Skinny 5pkt,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with hard-worn details. Regular waist, a zip fly and button, and skinny legs."
0690504001,690504,Hunt dress W,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, gently fitted dungaree dress in velvet with wide shoulder straps, a visible zip at the front and a seam at the waist. Lined at the top."
0690506002,690506,Petter Popover shirt,258,Blouse,Garment Upper body,1010017,Stripe,52,Pink,1,Dusty Light,4,Pink,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Blouse in a cotton crêpe weave with a grandad collar, button placket and long sleeves with buttoned cuffs. Rounded hem, longer at the back."
0690513002,690513,MAMA Hawaii Swimsuit,57,Swimsuit,Swimwear,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with shaped, padded cups, a wrapover top, seam under the bust and low-cut back. Gathers in the side seams for best fit. The swimsuit is made partly from recycled polyester and polyamide."
0690713007,690713,Palace strap dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Knee-length dress in a crinkled weave with narrow shoulder straps and a narrow, detachable tie belt at the waist. Unlined."
0690814001,690814,Lander perforated shopper,66,Bag,Accessories,1010016,Solid,22,Yellow,7,Medium,8,Yellow,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in sturdy, perforated imitation leather with round handles and a detachable, adjustable shoulder strap. Lined with a removable twill inner bag with a drawstring closure. The lining bag can be used separately. Size 14x25x32 cm."
0690935001,690935,Snow Chino R.W,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Ankle-length chinos in stretch cotton with a regular waist, zip fly and button, side pockets, fake welt back pockets and straight-cut legs that taper gently to the hems with creases."
0690935006,690935,Snow Chino R.W,272,Trousers,Garment Lower body,1010017,Stripe,71,Light Blue,3,Light,2,Blue,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Ankle-length chinos in stretch cotton with a regular waist, zip fly and button, side pockets, fake welt back pockets and straight-cut legs that taper gently to the hems with creases."
0690950020,690950,Dragonfly dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Sleeveless dress in printed cotton jersey with a gathered seam at the waist and flared skirt.
0690950030,690950,Dragonfly dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Sleeveless dress in printed cotton jersey with a gathered seam at the waist and flared skirt.
0690954003,690954,Diana sweater,252,Sweater,Garment Upper body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Long-sleeved top in soft fabric with a print motif, and ribbing around the neckline, cuffs and hem. Brushed inside."
0690957010,690957,Meadow Trousers,272,Trousers,Garment Lower body,1010016,Solid,71,Light Blue,3,Light,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Treggings in sturdy jersey with an elasticated waist, fake fly, fake front pockets and real back pockets."
0690993002,690993,Rioja Short Parka,262,Jacket,Garment Upper body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Short, hooded parka in a pima cotton weave with a drawstring at the top, zip and wind flap with concealed press-studs down the front and long raglan sleeves with elasticated cuffs. Flap side pockets with a concealed press-stud and a concealed drawstring at the hem. Lined."
0691177005,691177,Cava Dress (1),265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short shirt dress in softly draping woven fabric with a sheen. Collar, concealed buttons down the front and a detachable tie belt at the waist. Long sleeves with buttoned cuffs, and a rounded hem. Unlined."
0691254002,691254,Dexter long linenshirt,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Long shirt woven in a linen blend with a collar, buttons down the front, a chest pocket, long, cuffed sleeves and a rounded hem."
0691255005,691255,Edgar tunic,258,Blouse,Garment Upper body,1010016,Solid,73,Dark Blue,7,Medium,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Tunic in a crinkled cotton weave with embroidery. V-neck with ties at the neckline, 3/4-length sleeves and a rounded hem. Slightly longer at the back."
0691394002,691394,Basic Velour Overall,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"All-in-one suit in soft velour with a kangaroo pocket and ribbing around the neckline, cuffs and hems. Press-studs on one shoulder, at the crotch and down the legs (except in sizes 1½-4Y). The cotton content of the all-in-one suit is organic."
